timestamp,method,runtime_s,system
2022-04-10 00:00:00,LSTM-FRO,21.232994132659275,33
2022-04-10 00:15:00,LSTM-FRO,33.282348357631584,33
2022-04-10 00:30:00,LSTM-FRO,34.909300207609576,33
2022-04-10 00:45:00,LSTM-FRO,16.892099630452716,33
2022-04-10 01:00:00,LSTM-FRO,19.880408821848825,33
2022-04-10 01:15:00,LSTM-FRO,28.466471715750682,33
2022-04-10 01:30:00,LSTM-FRO,25.463457076061562,33
2022-04-10 01:45:00,LSTM-FRO,27.45137194036418,33
2022-04-10 02:00:00,LSTM-FRO,22.25319872767584,33
2022-04-10 02:15:00,LSTM-FRO,34.37735203590126,33
2022-04-10 02:30:00,LSTM-FRO,33.51157147555876,33
2022-04-10 02:45:00,LSTM-FRO,28.02817502718016,33
2022-04-10 03:00:00,LSTM-FRO,36.58420322982514,33
2022-04-10 03:15:00,LSTM-FRO,31.00031774210589,33
2022-04-10 03:30:00,LSTM-FRO,22.218319005163085,33
2022-04-10 03:45:00,LSTM-FRO,30.24119614943066,33
2022-04-10 04:00:00,LSTM-FRO,21.669722739294986,33
2022-04-10 04:15:00,LSTM-FRO,34.36917450016759,33
2022-04-10 04:30:00,LSTM-FRO,27.224042769112426,33
2022-04-10 04:45:00,LSTM-FRO,26.3172879873706,33
2022-04-10 05:00:00,LSTM-FRO,23.235780558894394,33
2022-04-10 05:15:00,LSTM-FRO,37.470002763568026,33
2022-04-10 05:30:00,LSTM-FRO,26.518452932048856,33
2022-04-10 05:45:00,LSTM-FRO,24.75695581161774,33
2022-04-10 06:00:00,LSTM-FRO,25.23506012478642,33
2022-04-10 06:15:00,LSTM-FRO,31.508734932647496,33
2022-04-10 06:30:00,LSTM-FRO,30.216102777083204,33
2022-04-10 06:45:00,LSTM-FRO,30.57694530883778,33
2022-04-10 07:00:00,LSTM-FRO,30.71610818273552,33
2022-04-10 07:15:00,LSTM-FRO,47.194300001618494,33
2022-04-10 07:30:00,LSTM-FRO,24.89351886852907,33
